date,source,source_group,tipo,pronostico,quota,probabilita_stimata,prob_calibrata,stake_old,stake_new,edge_new,low_value,esito,pl,pl_old,pl_new,delta_pl
2026-03-15,A+S,A+S,DOPPIA_CHANCE,1X,1.36,55.3,84.17,6,10,14.47,False,True,0.36,2.16,3.5999999999999996,1.4399999999999995
2026-03-15,C_hw,C-derivati,SEGNO,1,1.57,75.0,42.11,5,1,-33.89,True,True,1.14,5.699999999999999,1.14,-4.56
2026-03-15,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.59,41.0,57.61,3,1,-8.4,True,True,0.59,1.77,0.59,-1.1800000000000002
2026-03-15,A+S,A+S,GOL,Over 2.5,1.53,61.7,66.38,6,1,1.56,False,True,0.53,3.18,0.53,-2.6500000000000004
2026-03-15,C,C,SEGNO,1,1.9,50.0,60.55,4,4,15.04,False,True,0.9,3.6,3.6,0.0
2026-03-15,C,C,SEGNO,1,1.85,48.0,42.86,4,1,-20.71,True,True,0.85,3.4,0.85,-2.55
2026-03-15,A,A,GOL,Under 2.5,1.7,67.2,62.5,5,2,6.25,False,False,-5.0,-25.0,-10.0,15.0
2026-03-15,A+S,A+S,GOL,Over 2.5,1.55,52.5,61.32,3,1,-4.95,True,True,0.55,1.6500000000000001,0.55,-1.1
2026-03-15,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.43,55.0,70.77,2,1,1.2,False,True,0.43,0.86,0.43,-0.43
2026-03-15,C_hw,C-derivati,SEGNO,1,1.57,75.0,42.11,9,1,-33.89,True,True,1.14,10.26,1.14,-9.12
2026-03-15,C_screm,C-derivati,GOL,Over 2.5,1.55,52.0,70.13,9,4,8.7,False,True,0.55,4.95,2.2,-2.75
2026-03-15,A,A,GOL,Under 2.5,2.0,52.4,63.16,3,7,26.32,False,False,-1.0,-3.0,-7.0,-4.0
2026-03-15,C,C,GOL,Goal,1.42,66.0,55.32,3,1,-21.45,True,False,-1.0,-3.0,-1.0,2.0
2026-03-15,MC_hw,C-derivati,SEGNO,1,3.5,75.0,42.11,2,5,47.38,False,False,-5.0,-10.0,-25.0,-15.0
2026-03-15,C_hw,C-derivati,SEGNO,1,2.0,75.0,42.11,4,1,-15.78,True,True,4.0,16.0,4.0,-12.0
2026-03-15,C_screm,C-derivati,DOPPIA_CHANCE,1X,1.38,54.0,70.77,2,1,-2.34,True,False,-1.0,-2.0,-1.0,1.0
2026-03-15,C,C,GOL,Goal,1.8,61.0,55.32,2,1,-0.42,True,True,0.8,1.6,0.8,-0.8
2026-03-15,A+S,A+S,GOL,Over 1.5,1.4,51.8,61.32,4,1,-14.15,True,False,-1.0,-4.0,-1.0,3.0
2026-03-15,C_screm,C-derivati,GOL,Over 1.5,1.35,48.0,63.5,10,1,-14.28,True,True,0.35,3.5,0.35,-3.15
2026-03-15,A+S,A+S,GOL,Over 2.5,1.5,53.6,61.32,4,1,-8.02,True,True,0.5,2.0,0.5,-1.5
2026-03-15,C,C,GOL,Goal,1.67,86.0,61.08,10,1,2.0,False,True,4.69,46.900000000000006,4.69,-42.21000000000001
2026-03-15,A_mg,Altro,GOL,MG 2-3,1.87,47.0,40.48,3,1,-24.31,True,False,-1.0,-3.0,-1.0,2.0
2026-03-15,A,A,GOL,Under 2.5,1.67,64.5,62.5,5,2,4.37,False,True,2.01,10.049999999999999,4.02,-6.029999999999999
2026-03-15,A,A,GOL,Under 2.5,1.47,53.8,63.16,3,1,-7.15,True,True,0.47,1.41,0.47,-0.94
2026-03-15,C_mc_conv,C-derivati,GOL,Over 1.5,1.35,66.0,64.81,3,1,-12.51,True,False,-1.0,-3.0,-1.0,2.0
2026-03-15,A_mg,Altro,GOL,MG 2-3,1.87,47.0,40.48,4,1,-24.31,True,False,-1.0,-4.0,-1.0,3.0
2026-03-15,C_mg,C-derivati,GOL,MG 1-2,1.56,56.5,70.13,2,4,9.4,False,False,-1.0,-2.0,-4.0,-2.0
2026-03-15,C_screm,C-derivati,DOPPIA_CHANCE,1X,1.36,50.0,70.77,4,1,-3.75,True,True,0.36,1.44,0.36,-1.08
2026-03-15,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.84,43.0,57.61,1,2,6.0,False,False,-1.0,-1.0,-2.0,-1.0
2026-03-15,C_screm,C-derivati,GOL,Over 1.5,1.35,49.0,63.5,10,1,-14.28,True,True,0.35,3.5,0.35,-3.15
2026-03-15,C_screm,C-derivati,GOL,Over 1.5,1.35,53.0,70.13,9,1,-5.32,True,True,0.35,3.15,0.35,-2.8
2026-03-15,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.52,57.0,70.77,10,4,7.57,False,False,-1.0,-10.0,-4.0,6.0
2026-03-15,C,C,GOL,Goal,1.67,72.0,69.86,6,6,16.67,False,False,-3.0,-18.0,-18.0,0.0
2026-03-15,C_screm,C-derivati,GOL,Over 1.5,1.37,72.0,55.0,6,1,-24.65,True,True,0.37,2.2199999999999998,0.37,-1.8499999999999996
2026-03-15,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.94,51.0,70.77,7,10,37.29,False,True,0.94,6.58,9.399999999999999,2.8199999999999985
2026-03-15,C,C,SEGNO,2,4.5,51.0,60.55,7,10,172.47,False,False,-4.0,-28.0,-40.0,-12.0
2026-03-15,A+S,A+S,GOL,Over 2.5,1.6,61.2,66.38,6,3,6.21,False,False,-1.0,-6.0,-3.0,3.0
2026-03-15,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.51,50.0,70.77,4,3,6.86,False,True,0.51,2.04,1.53,-0.51
2026-03-15,C,C,SEGNO,1,1.8,62.0,60.61,8,3,9.1,False,True,1.6,12.8,4.800000000000001,-8.0
2026-03-15,C,C,SEGNO,2,1.8,52.0,60.55,7,3,8.99,False,False,-1.0,-7.0,-3.0,4.0
2026-03-15,C,C,SEGNO,1,2.0,61.0,60.61,8,5,21.22,False,True,2.0,16.0,10.0,-6.0
2026-03-15,C,C,GOL,Goal,1.95,58.0,44.83,2,1,-12.58,True,True,0.95,1.9,0.95,-0.95
2026-03-15,C,C,SEGNO,1,1.55,61.0,60.61,8,1,-6.05,True,True,0.55,4.4,0.55,-3.8500000000000005
2026-03-15,C_mg,C-derivati,GOL,MG 1-2,1.56,56.5,70.13,2,4,9.4,False,False,-1.0,-2.0,-4.0,-2.0
2026-03-15,C,C,GOL,Over 3.5,1.85,68.0,55.32,3,1,2.34,False,True,2.55,7.6499999999999995,2.55,-5.1
2026-03-16,C_screm,C-derivati,GOL,Over 1.5,1.67,47.0,63.5,5,2,6.04,False,False,-1.0,-5.0,-2.0,3.0
2026-03-16,A,A,GOL,Under 2.5,1.6,63.3,62.5,5,1,0.0,True,False,-1.0,-5.0,-1.0,4.0
2026-03-16,C_screm,C-derivati,GOL,Over 1.5,1.55,56.0,70.13,1,4,8.7,False,True,0.55,0.55,2.2,1.6500000000000001
2026-03-16,C,C,GOL,Goal,1.57,67.0,55.32,3,1,-13.15,True,False,-1.0,-3.0,-1.0,2.0
2026-03-16,MC_hw,C-derivati,SEGNO,1,3.4,75.0,42.11,2,4,43.17,False,False,-5.0,-10.0,-20.0,-10.0
2026-03-16,C_screm,C-derivati,GOL,Over 1.5,1.35,40.0,63.5,5,1,-14.28,True,False,-1.0,-5.0,-1.0,4.0
2026-03-16,C_mg,C-derivati,GOL,MG 1-2,1.53,57.4,70.13,2,3,7.3,False,True,0.53,1.06,1.59,0.53
2026-03-16,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.82,48.0,57.61,4,1,4.85,False,False,-1.0,-4.0,-1.0,3.0
2026-03-16,C,C,SEGNO,2,3.8,48.0,42.86,4,6,62.87,False,False,-3.0,-12.0,-18.0,-6.0
2026-03-16,A,A,GOL,Under 2.5,1.35,58.9,63.16,7,1,-14.73,True,False,-1.0,-7.0,-1.0,6.0
2026-03-16,C_xdraw,C-derivati,SEGNO,X,3.1,70.0,42.11,5,4,30.54,False,False,-4.0,-20.0,-16.0,4.0
2026-03-16,C,C,SEGNO,1,1.57,71.0,57.89,9,1,-9.11,True,False,-2.0,-18.0,-2.0,16.0
2026-03-16,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.6,59.0,70.77,10,6,13.23,False,True,0.6,6.0,3.5999999999999996,-2.4000000000000004
2026-03-16,C,C,GOL,Goal,2.0,61.0,55.32,2,3,10.64,False,True,2.0,4.0,6.0,2.0
2026-03-17,C_mc_conv,C-derivati,GOL,Over 1.5,1.37,54.0,70.13,1,1,-3.92,True,True,0.37,0.37,0.37,0.0
2026-03-17,C,C,SEGNO,2,1.62,70.0,57.89,9,1,-6.22,True,False,-2.0,-18.0,-2.0,16.0
2026-03-17,C,C,SEGNO,1,1.53,54.0,60.55,2,1,-7.36,True,False,-1.0,-2.0,-1.0,1.0
2026-03-17,S,S,GOL,Goal,1.8,58.9,63.36,6,4,14.04,False,False,-2.0,-12.0,-8.0,4.0
2026-03-17,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.59,44.0,57.61,1,1,-8.4,True,False,-1.0,-1.0,-1.0,0.0
2026-03-17,S,S,GOL,Goal,1.7,60.3,63.4,7,3,7.79,False,False,-1.0,-7.0,-3.0,4.0
2026-03-17,A+S,A+S,DOPPIA_CHANCE,1X,1.413223140495868,67.6,60.2,10,1,-14.93,True,False,-1.0,-10.0,-1.0,9.0
2026-03-17,A,A,GOL,Under 2.5,1.45,64.1,62.5,6,1,-9.38,True,False,-1.0,-6.0,-1.0,5.0
2026-03-18,S,S,GOL,Goal,1.87,61.2,63.4,6,5,18.56,False,True,3.48,20.88,17.4,-3.4800000000000004
2026-03-18,A+S,A+S,DOPPIA_CHANCE,X2,1.3553571428571427,87.8,65.42,8,1,-11.34,True,False,-3.0,-24.0,-3.0,21.0
2026-03-18,S,S,GOL,Goal,1.45,54.1,63.36,3,1,-8.13,True,True,0.45,1.35,0.45,-0.9000000000000001
2026-03-18,C_screm,C-derivati,DOPPIA_CHANCE,1X,1.41,47.0,57.61,5,1,-18.77,True,True,0.41,2.05,0.41,-1.64
2026-03-18,C,C,GOL,Goal,1.57,68.0,55.32,3,1,-13.15,True,False,-1.0,-3.0,-1.0,2.0
2026-03-18,C,C,SEGNO,1,2.05,50.0,60.55,4,6,24.13,False,True,1.05,4.2,6.300000000000001,2.1000000000000005
2026-03-18,C_screm_o15,C-derivati,GOL,Over 1.5,1.77,85.0,70.81,1,8,25.33,False,False,-5.0,-5.0,-40.0,-35.0
2026-03-19,A,A,GOL,Under 2.5,1.4,37.6,55.08,7,1,-22.89,True,False,-1.0,-7.0,-1.0,6.0
2026-03-19,A+S,A+S,DOPPIA_CHANCE,X2,1.4068965517241379,88.0,65.42,8,1,-7.97,True,True,1.22,9.76,1.22,-8.54
2026-03-20,C,C,SEGNO,2,2.0,79.0,57.89,1,4,15.78,False,True,7.0,7.0,28.0,21.0
2026-03-20,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.52,41.0,57.61,3,1,-12.43,True,False,-1.0,-3.0,-1.0,2.0
2026-03-20,A+S,A+S,GOL,Over 2.5,1.65,79.3,70.21,10,6,15.85,False,False,-10.0,-100.0,-60.0,40.0
2026-03-20,C,C,SEGNO,2,1.62,74.0,57.89,8,1,-6.22,True,True,2.48,19.84,2.48,-17.36
2026-03-20,C,C,GOL,Goal,1.47,74.0,69.86,6,1,2.69,False,True,0.94,5.64,0.94,-4.699999999999999
2026-03-20,C_screm,C-derivati,GOL,Over 2.5,1.53,60.0,64.81,2,1,-0.84,True,True,0.53,1.06,0.53,-0.53
2026-03-20,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.6,43.0,57.61,1,1,-7.82,True,True,0.6,0.6,0.6,0.0
2026-03-20,C,C,SEGNO,2,2.0,61.0,60.61,8,5,21.22,False,False,-2.0,-16.0,-10.0,6.0
2026-03-20,C,C,GOL,Goal,2.05,62.0,55.32,2,3,13.41,False,False,-3.0,-6.0,-9.0,-3.0
2026-03-20,C,C,GOL,Goal,1.63,65.0,55.32,4,1,-9.83,True,True,0.63,2.52,0.63,-1.8900000000000001
2026-03-21,C,C,SEGNO,2,1.8,73.0,57.89,8,1,4.2,False,False,-4.0,-32.0,-4.0,28.0
2026-03-21,C_as_dc_rec,C-derivati,DOPPIA_CHANCE,X2,1.82,70.0,51.11,9,1,-6.98,True,False,-3.0,-27.0,-3.0,24.0
2026-03-21,C_screm,C-derivati,DOPPIA_CHANCE,1X,1.51,55.0,70.77,2,3,6.86,False,True,0.51,1.02,1.53,0.51
2026-03-21,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.49,45.0,57.61,5,1,-14.16,True,True,0.49,2.45,0.49,-1.9600000000000002
2026-03-21,C,C,GOL,Goal,1.95,58.0,44.83,2,1,-12.58,True,False,-1.0,-2.0,-1.0,1.0
2026-03-21,A+S,A+S,GOL,Over 2.5,1.65,65.2,66.38,6,4,9.53,False,False,-3.0,-18.0,-12.0,6.0
2026-03-21,C,C,GOL,Goal,1.67,70.0,69.86,7,6,16.67,False,False,-3.0,-21.0,-18.0,3.0
2026-03-21,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.41,53.0,70.77,7,1,-0.21,True,True,0.41,2.8699999999999997,0.41,-2.4599999999999995
2026-03-21,C,C,GOL,Goal,1.57,74.0,69.86,6,4,9.68,False,True,1.71,10.26,6.84,-3.42
2026-03-21,MC_xdraw,C-derivati,SEGNO,X,3.25,70.0,42.11,2,4,36.86,False,False,-4.0,-8.0,-16.0,-8.0
2026-03-21,C_as_dc_rec,C-derivati,DOPPIA_CHANCE,X2,2.05,70.0,51.11,9,1,4.78,False,True,3.15,28.349999999999998,3.15,-25.2
2026-03-21,C,C,GOL,Goal,1.55,66.0,55.32,3,1,-14.25,True,True,0.55,1.6500000000000001,0.55,-1.1
2026-03-21,A+S,A+S,GOL,Over 2.5,1.45,60.6,66.38,7,1,-3.75,True,True,0.45,3.15,0.45,-2.6999999999999997
2026-03-21,C_screm,C-derivati,GOL,Over 2.5,1.65,74.0,55.0,6,1,-9.25,True,False,-1.0,-6.0,-1.0,5.0
2026-03-21,C_screm,C-derivati,GOL,Over 2.5,1.53,73.0,55.0,6,1,-15.85,True,True,0.53,3.18,0.53,-2.6500000000000004
2026-03-21,C,C,GOL,Goal,1.67,63.0,55.32,4,1,-7.62,True,True,0.67,2.68,0.67,-2.0100000000000002
2026-03-21,C,C,GOL,Goal,1.65,65.0,55.32,4,1,-8.72,True,False,-1.0,-4.0,-1.0,3.0
2026-03-21,C_dc_conv,C-derivati,DOPPIA_CHANCE,X2,1.52,70.0,51.11,8,1,-22.31,True,True,0.52,4.16,0.52,-3.64
2026-03-21,C_as_dc_rec,C-derivati,DOPPIA_CHANCE,X2,1.71,70.0,51.11,9,1,-12.6,True,False,-2.0,-18.0,-2.0,16.0
2026-03-21,C_as_dc_rec,C-derivati,DOPPIA_CHANCE,X2,1.45,70.0,51.11,9,1,-25.89,True,True,0.45,4.05,0.45,-3.5999999999999996
2026-03-21,A+S,A+S,GOL,Over 2.5,1.55,59.0,61.32,6,1,-4.95,True,True,0.55,3.3000000000000003,0.55,-2.75
2026-03-21,C,C,GOL,Goal,1.67,66.0,55.32,3,1,-7.62,True,False,-2.0,-6.0,-2.0,4.0
2026-03-21,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.52,66.0,63.64,9,1,-3.27,True,False,-1.0,-9.0,-1.0,8.0
2026-03-21,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.6,48.0,57.61,4,1,-7.82,True,False,-1.0,-4.0,-1.0,3.0
2026-03-21,C,C,SEGNO,1,1.9,74.0,57.89,8,3,9.99,False,True,4.5,36.0,13.5,-22.5
2026-03-21,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.57,58.0,70.77,10,5,11.11,False,False,-1.0,-10.0,-5.0,5.0
2026-03-21,C,C,GOL,Goal,1.55,65.0,55.32,4,1,-14.25,True,True,0.55,2.2,0.55,-1.6500000000000001
2026-03-21,C,C,SEGNO,1,1.62,52.0,60.55,7,1,-1.91,True,True,0.62,4.34,0.62,-3.7199999999999998
2026-03-21,C_mc_conv,C-derivati,GOL,Over 1.5,1.43,66.0,64.81,3,1,-7.32,True,True,0.43,1.29,0.43,-0.8600000000000001
2026-03-21,C,C,SEGNO,1,1.7,85.0,67.35,10,5,14.49,False,True,4.9,49.0,24.5,-24.5
2026-03-21,C_hw,C-derivati,SEGNO,1,1.83,75.0,42.11,7,1,-22.94,True,True,2.49,17.43,2.49,-14.94
2026-03-21,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.43,41.0,57.61,3,1,-17.62,True,False,-1.0,-3.0,-1.0,2.0
2026-03-21,C,C,GOL,Over 3.5,1.8,66.0,55.32,3,1,-0.42,True,True,2.4,7.199999999999999,2.4,-4.799999999999999
2026-03-21,MC_hw,C-derivati,SEGNO,1,1.8,75.0,42.11,2,1,-24.2,True,False,-3.0,-6.0,-3.0,3.0
2026-03-21,C,C,GOL,Goal,1.67,64.0,55.32,4,1,-7.62,True,False,-1.0,-4.0,-1.0,3.0
2026-03-21,C,C,SEGNO,2,1.71,64.0,60.61,6,1,3.64,False,True,0.71,4.26,0.71,-3.55
2026-03-21,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.58,42.0,57.61,1,1,-8.98,True,False,-1.0,-1.0,-1.0,0.0
2026-03-21,MC_hw,C-derivati,SEGNO,1,2.05,75.0,42.11,2,1,-13.67,True,True,4.2,8.4,4.2,-4.2
2026-03-21,A+S,A+S,GOL,Over 2.5,1.6,66.0,66.38,6,3,6.21,False,True,1.2,7.199999999999999,3.5999999999999996,-3.5999999999999996
2026-03-21,C,C,SEGNO,1,1.62,42.0,42.86,1,1,-30.57,True,True,0.62,0.62,0.62,0.0
2026-03-21,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.52,46.0,57.61,5,1,-12.43,True,True,0.52,2.6,0.52,-2.08
2026-03-21,A+S,A+S,GOL,Over 1.5,1.35,54.1,61.32,4,1,-17.22,True,False,-1.0,-4.0,-1.0,3.0
2026-03-21,C,C,SEGNO,1,1.91,54.0,60.55,2,4,15.65,False,True,0.91,1.82,3.64,1.82
2026-03-21,C,C,GOL,Goal,2.15,60.0,55.32,2,4,18.94,False,True,3.45,6.9,13.8,6.9
2026-03-21,A,A,GOL,Under 2.5,1.5,59.2,63.16,7,1,-5.26,True,False,-1.0,-7.0,-1.0,6.0
2026-03-21,C,C,GOL,Goal,1.75,63.0,55.32,4,1,-3.19,True,True,0.75,3.0,0.75,-2.25
2026-03-21,A,A,GOL,Under 2.5,1.45,58.4,63.16,7,1,-8.42,True,True,0.45,3.15,0.45,-2.6999999999999997
2026-03-21,C,C,SEGNO,1,1.71,68.0,60.61,9,1,3.64,False,True,2.13,19.169999999999998,2.13,-17.04
2026-03-21,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.45,60.0,63.64,8,1,-7.72,True,True,0.45,3.6,0.45,-3.15
2026-03-21,C,C,GOL,Goal,1.67,63.0,55.32,4,1,-7.62,True,False,-1.0,-4.0,-1.0,3.0
2026-03-21,C,C,GOL,Goal,1.97,59.0,44.83,2,1,-11.68,True,False,-2.0,-4.0,-2.0,2.0
2026-03-21,C_screm,C-derivati,GOL,Over 2.5,1.57,63.0,64.81,4,1,1.75,False,True,0.57,2.28,0.57,-1.71
2026-03-21,A+S,A+S,GOL,Over 1.5,1.37,53.8,61.32,3,1,-15.99,True,True,0.37,1.1099999999999999,0.37,-0.7399999999999999
2026-03-21,C_screm,C-derivati,GOL,Over 2.5,1.5,57.0,70.13,2,3,5.19,False,True,0.5,1.0,1.5,0.5
2026-03-21,C_screm,C-derivati,GOL,Over 2.5,1.48,83.0,70.81,4,2,4.8,False,False,-1.0,-4.0,-2.0,2.0
2026-03-21,MC_xdraw_mc_conv,C-derivati,GOL,Over 1.5,1.5,70.0,55.0,1,1,-17.5,True,False,-1.0,-1.0,-1.0,0.0
2026-03-21,C_screm,C-derivati,DOPPIA_CHANCE,1X,1.45,46.0,57.61,5,1,-16.47,True,True,0.45,2.25,0.45,-1.8
2026-03-21,C,C,GOL,Goal,1.48,68.0,55.32,3,1,-18.13,True,True,0.48,1.44,0.48,-0.96
2026-03-21,A+S,A+S,GOL,Over 2.5,1.5,62.6,66.38,6,1,-0.43,True,True,0.5,3.0,0.5,-2.5
2026-03-21,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.52,40.0,57.61,3,1,-12.43,True,False,-1.0,-3.0,-1.0,2.0
2026-03-21,A+S,A+S,GOL,Over 1.5,1.35,55.5,61.32,7,1,-17.22,True,True,0.35,2.4499999999999997,0.35,-2.0999999999999996
2026-03-21,C,C,SEGNO,2,1.6,64.0,60.61,6,1,-3.02,True,False,-1.0,-6.0,-1.0,5.0
2026-03-21,A+S,A+S,GOL,Over 2.5,1.4,72.6,70.21,8,1,-1.71,True,True,0.4,3.2,0.4,-2.8000000000000003
2026-03-21,C_as_segno1_rec,C-derivati,SEGNO,1,1.83,65.0,51.46,6,1,-5.83,True,False,-2.0,-12.0,-2.0,10.0
2026-03-22,C,C,GOL,Goal,1.4,73.0,69.86,6,1,-2.2,True,True,0.4,2.4000000000000004,0.4,-2.0000000000000004
2026-03-22,C_as_dc_rec,C-derivati,DOPPIA_CHANCE,X2,3.26,70.0,51.11,9,7,66.62,False,False,-4.0,-36.0,-28.0,8.0
2026-03-22,C,C,GOL,Goal,1.75,68.0,55.32,3,1,-3.19,True,True,2.25,6.75,2.25,-4.5
2026-03-22,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.52,67.0,63.64,9,1,-3.27,True,True,0.52,4.68,0.52,-4.16
2026-03-22,C_screm_o15,C-derivati,GOL,Over 1.5,1.4,85.0,70.81,2,1,-0.87,True,True,1.6,3.2,1.6,-1.6
2026-03-22,C_as_dc_rec,C-derivati,DOPPIA_CHANCE,X2,1.87,70.0,51.11,9,1,-4.42,True,True,2.61,23.49,2.61,-20.88
2026-03-22,A+S,A+S,GOL,Over 2.5,1.6,58.5,61.32,7,1,-1.89,True,True,0.6,4.2,0.6,-3.6
2026-03-22,MC_hw,C-derivati,SEGNO,1,2.35,75.0,42.11,2,1,-1.04,True,False,-4.0,-8.0,-4.0,4.0
2026-03-22,C_screm,C-derivati,GOL,Over 2.5,1.5,57.0,70.13,2,3,5.19,False,False,-1.0,-2.0,-3.0,-1.0
2026-03-22,A+S,A+S,DOPPIA_CHANCE,X2,1.4,53.7,84.17,6,10,17.84,False,False,-1.0,-6.0,-10.0,-4.0
2026-03-22,C_screm_u25,C-derivati,GOL,Under 2.5,2.5,70.0,55.0,10,6,37.5,False,True,6.0,60.0,36.0,-24.0
2026-03-22,C,C,GOL,Goal,1.7,82.0,61.08,4,1,3.84,False,True,4.2,16.8,4.2,-12.600000000000001
2026-03-22,A+S,A+S,GOL,Over 2.5,1.65,64.3,66.38,5,4,9.53,False,True,1.3,6.5,5.2,-1.2999999999999998
2026-03-22,C,C,SEGNO,1,2.0,45.0,42.86,5,1,-14.28,True,False,-1.0,-5.0,-1.0,4.0
2026-03-22,C_as_dc_rec,C-derivati,DOPPIA_CHANCE,X2,1.4,70.0,51.11,6,1,-28.45,True,True,0.4,2.4000000000000004,0.4,-2.0000000000000004
2026-03-22,C,C,SEGNO,1,1.95,57.0,60.55,10,5,18.07,False,False,-1.0,-10.0,-5.0,5.0
2026-03-22,A+S,A+S,GOL,Over 2.5,1.47,60.0,66.38,6,1,-2.42,True,False,-1.0,-6.0,-1.0,5.0
2026-03-22,C_as_segno1_rec,C-derivati,SEGNO,1,1.8,65.0,51.46,6,1,-7.37,True,True,1.6,9.600000000000001,1.6,-8.000000000000002
2026-03-22,A+S,A+S,GOL,Over 2.5,1.5,57.2,61.32,5,1,-8.02,True,True,0.5,2.5,0.5,-2.0
2026-03-22,C,C,SEGNO,1,1.57,80.0,67.35,1,3,5.74,False,False,-5.0,-5.0,-15.0,-10.0
2026-03-22,C,C,GOL,Goal,1.87,59.0,44.83,2,1,-16.17,True,False,-1.0,-2.0,-1.0,1.0
2026-03-22,C_as_dc_rec,C-derivati,DOPPIA_CHANCE,X2,1.97,70.0,51.11,9,1,0.69,False,True,2.91,26.19,2.91,-23.28
2026-03-22,C_as_dc_rec,C-derivati,DOPPIA_CHANCE,X2,1.98,70.0,51.11,9,1,1.2,False,False,-3.0,-27.0,-3.0,24.0
2026-03-22,A+S,A+S,GOL,Over 2.5,1.57,65.2,66.38,5,2,4.22,False,False,-1.0,-5.0,-2.0,3.0
2026-03-22,A+S,A+S,GOL,Over 2.5,1.57,65.2,66.38,5,2,4.22,False,True,0.57,2.8499999999999996,1.14,-1.7099999999999997
2026-03-22,C_dc_conv,C-derivati,DOPPIA_CHANCE,X2,1.51,70.0,51.11,7,1,-22.82,True,True,0.51,3.5700000000000003,0.51,-3.0600000000000005
2026-03-22,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.74,56.0,70.77,2,8,23.14,False,False,-1.0,-2.0,-8.0,-6.0
2026-03-22,C,C,GOL,Goal,1.5,69.0,55.32,7,1,-17.02,True,False,-1.0,-7.0,-1.0,6.0
2026-03-22,A,A,GOL,Under 2.5,1.65,57.4,63.16,5,2,4.21,False,True,0.65,3.25,1.3,-1.95
2026-03-22,A,A,GOL,Under 2.5,1.35,66.7,62.5,6,1,-15.62,True,True,0.35,2.0999999999999996,0.35,-1.7499999999999996
2026-03-22,C,C,GOL,Over 3.5,1.7,71.0,69.86,7,7,18.76,False,False,-3.0,-21.0,-21.0,0.0
2026-03-22,C,C,GOL,Goal,1.87,66.0,55.32,3,1,3.45,False,True,2.61,7.83,2.61,-5.220000000000001
2026-03-22,C,C,SEGNO,2,3.7,56.0,60.55,2,10,124.03,False,False,-4.0,-8.0,-40.0,-32.0
2026-03-22,C,C,GOL,Goal,1.47,71.0,69.86,7,1,2.69,False,True,0.47,3.29,0.47,-2.8200000000000003
2026-03-22,C_as_dc_rec,C-derivati,DOPPIA_CHANCE,X2,1.61,70.0,51.11,9,1,-17.71,True,False,-2.0,-18.0,-2.0,16.0
2026-03-22,C,C,GOL,Over 3.5,1.8,67.0,55.32,3,1,-0.42,True,True,2.4,7.199999999999999,2.4,-4.799999999999999
2026-03-22,C_hw_mc_conv,C-derivati,GOL,Over 1.5,1.43,75.0,55.0,1,1,-21.35,True,True,0.43,0.43,0.43,0.0
2026-03-22,C,C,SEGNO,2,2.0,66.0,60.61,9,5,21.22,False,True,4.0,36.0,20.0,-16.0
2026-03-22,C,C,SEGNO,1,1.67,53.0,60.55,7,1,1.12,False,False,-1.0,-7.0,-1.0,6.0
2026-03-22,C,C,SEGNO,2,1.95,69.0,60.61,9,5,18.19,False,True,3.8,34.199999999999996,19.0,-15.199999999999996
2026-03-22,C,C,SEGNO,2,4.0,46.0,42.86,5,6,71.44,False,True,6.0,30.0,36.0,6.0
2026-03-22,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.75,46.0,57.61,5,1,0.82,False,True,0.75,3.75,0.75,-3.0
2026-03-22,C,C,SEGNO,1,2.0,60.0,60.61,8,5,21.22,False,True,2.0,16.0,10.0,-6.0
2026-03-22,C,C,SEGNO,2,2.0,72.0,57.89,8,4,15.78,False,True,5.0,40.0,20.0,-20.0
2026-03-22,C,C,SEGNO,2,4.1,41.0,42.86,3,6,75.73,False,True,6.2,18.6,37.2,18.6
2026-03-22,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.8,41.0,57.61,3,1,3.7,False,True,0.8,2.4000000000000004,0.8,-1.6000000000000003
2026-03-22,C_screm,C-derivati,DOPPIA_CHANCE,1X,1.4,44.0,57.61,1,1,-19.35,True,False,-1.0,-1.0,-1.0,0.0
2026-03-22,C,C,SEGNO,1,1.9,43.0,42.86,1,1,-18.57,True,True,0.9,0.9,0.9,0.0
